WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus,,,
e8:fc:af:9c:65:c1,,[ESS],28/10/2017 20:31,1,-87,32.16611415,34.81035795,58,10.61899948,WIFI
62:b0:ce:2f:4b:3c,Bezeq Free,[ESS],28/10/2017 20:31,1,-91,32.16611415,34.81035795,58,10.61899948,WIFI
00:16:9c:92:1d:c1,3MGuest,[ESS],28/10/2017 20:31,1,-92,32.16611415,34.81035795,58,10.61899948,WIFI
8e:15:54:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,44,-90,32.16611415,34.81035795,58,10.61899948,WIFI
8e:15:44:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,6,-86,32.16611415,34.81035795,58,10.61899948,WIFI
90:6c:ac:c7:95:cd,sulam,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-85,32.16611415,34.81035795,58,10.61899948,WIFI
88:dc:96:4b:ee:f3,,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:31,1,-91,32.16611415,34.81035795,58,10.61899948,WIFI
9e:93:4e:78:d6:3e,DIRECT-VsWorkCentre 3335,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-94,32.16611415,34.81035795,58,10.61899948,WIFI
42501_10131_883001,Partner,HSDPA;il,28/10/2017 20:31,0,-75,32.16611415,34.81035795,58,10.61899948,GSM
94:10:3e:a8:34:a0,CMT-ALap,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],28/10/2017 20:32,36,-81,32.16644649,34.80959032,57,15.17000008,WIFI
30:b5:c2:bd:55:32,CArgentina,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,2,-81,32.16644649,34.80959032,57,15.17000008,WIFI
6c:b0:ce:ab:5a:a2,bacapital_5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,60,-90,32.16644649,34.80959032,57,15.17000008,WIFI
0c:8d:db:65:8e:b1,Ezbob_WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-91,32.16644649,34.80959032,57,15.17000008,WIFI
d8:5d:4c:d9:9e:ee,kopel_guest,[WPS][WEP][ESS],28/10/2017 20:32,1,-92,32.16644649,34.80959032,57,15.17000008,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],28/10/2017 20:32,1,-85,32.16644649,34.80959032,57,15.17000008,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],28/10/2017 20:32,6,-90,32.16644649,34.80959032,57,15.17000008,WIFI
06:02:6f:12:34:56,Ezbob_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,1,-90,32.16649294,34.80949232,57,16.68700027,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],28/10/2017 20:32,1,-78,32.16649294,34.80949232,57,16.68700027,WIFI
74:da:38:2e:ab:c9,KD_Office_2,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,5,-81,32.16669516,34.80902622,53,15.17000008,WIFI
70:3a:cb:6a:d0:4f,Rhodium-WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-75,32.16669516,34.80902622,53,15.17000008,WIFI
72:3a:cb:6a:ca:ac,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-86,32.16669516,34.80902622,53,15.17000008,WIFI
14:ae:db:3d:c0:92,JOSHUA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-88,32.16669516,34.80902622,53,15.17000008,WIFI
80:1f:02:5d:a4:b8,Edimax AP,[ESS],28/10/2017 20:32,11,-84,32.16669516,34.80902622,53,15.17000008,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],28/10/2017 20:32,6,-78,32.16669516,34.80902622,53,15.17000008,WIFI
ce:d7:19:0e:ff:95,dbwguest,[ESS],28/10/2017 20:32,11,-86,32.16669516,34.80902622,53,15.17000008,WIFI
72:3a:cb:6a:d0:4c,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-74,32.16669516,34.80902622,53,15.17000008,WIFI
f2:9f:c2:91:07:b0,Playrix2.4G,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,11,-82,32.16669516,34.80902622,53,15.17000008,WIFI
14:ae:db:c8:24:1d,Hyundai,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-90,32.16669516,34.80902622,53,15.17000008,WIFI
e8:fc:af:9c:65:c1,,[ESS],28/10/2017 20:32,1,-87,32.16669516,34.80902622,53,15.17000008,WIFI
62:b0:ce:2f:4b:3c,Bezeq Free,[ESS],28/10/2017 20:32,1,-91,32.16669516,34.80902622,53,15.17000008,WIFI
00:16:9c:92:1d:c1,3MGuest,[ESS],28/10/2017 20:32,1,-92,32.16669516,34.80902622,53,15.17000008,WIFI
8e:15:54:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,44,-90,32.16669516,34.80902622,53,15.17000008,WIFI
8e:15:44:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,6,-86,32.16669516,34.80902622,53,15.17000008,WIFI
90:6c:ac:c7:95:cd,sulam,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,11,-85,32.16669516,34.80902622,53,15.17000008,WIFI
88:dc:96:4b:ee:f3,,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:32,1,-91,32.16669516,34.80902622,53,15.17000008,WIFI
9e:93:4e:78:d6:3e,DIRECT-VsWorkCentre 3335,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,1,-94,32.16669516,34.80902622,53,15.17000008,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],28/10/2017 20:32,6,-81,32.16669516,34.80902622,53,15.17000008,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-81,32.16669516,34.80902622,53,15.17000008,WIFI
42501_10131_883001,Partner,HSDPA;il,28/10/2017 20:32,0,-79,32.16669516,34.80902622,53,15.17000008,GSM
94:10:3e:a8:34:a0,CMT-ALap,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],28/10/2017 20:32,36,-86,32.16698918,34.8083837,51,15.17000008,WIFI
30:b5:c2:bd:55:32,CArgentina,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,2,-81,32.16698918,34.8083837,51,15.17000008,WIFI
6c:b0:ce:ab:5a:a2,bacapital_5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,60,-90,32.16698918,34.8083837,51,15.17000008,WIFI
06:02:6f:12:34:56,Ezbob_Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,1,-90,32.16698918,34.8083837,51,15.17000008,WIFI
0c:8d:db:65:8e:b1,Ezbob_WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-91,32.16698918,34.8083837,51,15.17000008,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],28/10/2017 20:32,1,-78,32.16698918,34.8083837,51,15.17000008,WIFI
d8:5d:4c:d9:9e:ee,kopel_guest,[WPS][WEP][ESS],28/10/2017 20:32,1,-92,32.16698918,34.8083837,51,15.17000008,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],28/10/2017 20:32,1,-85,32.16698918,34.8083837,51,15.17000008,WIFI
42501_10131_2147483647,Partner,UNKNOWN;il,28/10/2017 20:32,0,-81,32.16698918,34.8083837,51,15.17000008,GSM
42501_10131_853910,Partner,HSDPA;il,28/10/2017 20:32,0,-81,32.16712009,34.80806405,50,15.17000008,GSM
ce:d7:19:0e:ff:95,dbwguest,[ESS],28/10/2017 20:32,11,-86,32.16721229,34.80794003,48,15.17000008,WIFI
8e:15:54:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,44,-90,32.16721229,34.80794003,48,15.17000008,WIFI
8e:15:44:ac:d4:e4,Training Room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,6,-86,32.16721229,34.80794003,48,15.17000008,WIFI
90:6c:ac:c7:95:cd,sulam,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,11,-85,32.16721229,34.80794003,48,15.17000008,WIFI
88:dc:96:4b:ee:f3,,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:32,1,-91,32.16721229,34.80794003,48,15.17000008,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],28/10/2017 20:32,6,-81,32.16721229,34.80794003,48,15.17000008,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-81,32.16721229,34.80794003,48,15.17000008,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-87,32.16721229,34.80794003,48,15.17000008,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,2,-87,32.16721229,34.80794003,48,15.17000008,WIFI
30:e1:71:c5:17:eb,DIRECT-EA-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,6,-92,32.16721229,34.80794003,48,15.17000008,WIFI
fa:8f:ca:93:a5:64,,[ESS],28/10/2017 20:32,6,-87,32.16721229,34.80794003,48,15.17000008,WIFI
5a:fe:e3:03:c7:b3,506679780,[ESS],28/10/2017 20:32,6,-91,32.16721229,34.80794003,48,15.17000008,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],28/10/2017 20:32,9,-90,32.16726886,34.80787979,47,16.68700027,WIFI
94:10:3e:a8:34:a0,CMT-ALap,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],28/10/2017 20:32,36,-86,32.16839084,34.80837957,46,15.17000008,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],28/10/2017 20:32,6,-81,32.16839084,34.80837957,46,15.17000008,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,1,-81,32.16839084,34.80837957,46,15.17000008,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,6,-87,32.16839084,34.80837957,46,15.17000008,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:32,2,-94,32.16839084,34.80837957,46,15.17000008,WIFI
30:e1:71:c5:17:eb,DIRECT-EA-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,6,-92,32.16839084,34.80837957,46,15.17000008,WIFI
fa:8f:ca:93:a5:64,,[ESS],28/10/2017 20:32,6,-87,32.16839084,34.80837957,46,15.17000008,WIFI
5a:fe:e3:03:c7:b3,506679780,[ESS],28/10/2017 20:32,6,-88,32.16839084,34.80837957,46,15.17000008,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],28/10/2017 20:32,9,-90,32.16839084,34.80837957,46,15.17000008,WIFI
38:ff:36:27:5b:b8,avner,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,11,-83,32.16839084,34.80837957,46,15.17000008,WIFI
a6:3d:cf:fb:0c:b8,,[WPA2-PSK-CCMP][ESS],28/10/2017 20:32,8,-88,32.16839084,34.80837957,46,15.17000008,WIFI
a2:3d:cf:fb:0c:b8,ORBI Tal,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:32,8,-92,32.16839084,34.80837957,46,15.17000008,WIFI
42501_10131_852361,Partner,HSDPA;il,28/10/2017 20:32,0,-93,32.16839084,34.80837957,46,15.17000008,GSM
